Date,Event,F1,F2,win,draw,nc
2010-04-10,UFC 112: Invincible,Phil Davis,Alexander Gustafsson,1,0,0
2010-04-10,UFC 112: Invincible,Rick Story,Nick Osipczak,1,0,0
2010-04-10,UFC 112: Invincible,DaMarques Johnson,Brad Blackburn,1,0,0
2010-04-10,UFC 112: Invincible,Paul Kelly,Matt Veach,1,0,0
2010-04-10,UFC 112: Invincible,Jon Madsen,Mostapha Al-Turk,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Kenny Florian,Takanori Gomi,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Roy Nelson,Stefan Struve,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Jorge Rivera,Nate Quarry,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Ross Pearson,Dennis Siver,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Andre Winner,Rafaello Oliveira,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Jacob Volkmann,Ronys Torres,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Nik Lentz,Rob Emerson,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Gleison Tibau,Caol Uno,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Yushin Okami,Lucio Linhares,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Gerald Harris,Mario Miranda,1,0,0
2010-03-31,UFC Fight Night: Florian vs Gomi,Charlie Brenneman,Jason High,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Georges St-Pierre,Dan Hardy,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Shane Carwin,Frank Mir,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Kurt Pellegrino,Fabricio Camoes,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Jon Fitch,Ben Saunders,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Jim Miller,Mark Bocek,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Nate Diaz,Rory Markham,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Ricardo Almeida,Matt Brown,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Rousimar Palhares,Tomasz Drwal,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Jared Hamman,Rodney Wallace,1,0,0
2010-03-27,UFC 111: St-Pierre vs Hardy,Matthew Riddle,Greg Soto,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Jon Jones,Brandon Vera,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Junior Dos Santos,Gabriel Gonzaga,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Cheick Kongo,Paul Buentello,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Alessio Sakara,James Irvin,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Clay Guida,Shannon Gugerty,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Vladimir Matyushenko,Eliot Marshall,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Darren Elkins,Duane Ludwig,1,0,0
2010-03-21,UFC Live: Vera vs Jones,John Howard,Daniel Roberts,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Brendan Schaub,Chase Gormley,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Mike Pierce,Julio Paulino,1,0,0
2010-03-21,UFC Live: Vera vs Jones,Jason Brilz,Eric Schafer,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,Cain Velasquez,Antonio Rodrigo Nogueira,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,Wanderlei Silva,Michael Bisping,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,George Sotiropoulos,Joe Stevenson,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,Ryan Bader,Keith Jardine,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,Mirko Filipovic,Anthony Perosh,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,Krzysztof Soszynski,Stephan Bonnar,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,Chris Lytle,Brian Foster,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,CB Dollaway,Goran Reljic,1,0,0
2010-02-20,UFC 110: Nogueira vs Velasquez,James Te Huna,Igor Pokrajac,1,0,0
2010-02-06,UFC 109: Relentless,Randy Couture,Mark Coleman,1,0,0
2010-02-06,UFC 109: Relentless,Chael Sonnen,Nate Marquardt,1,0,0
2010-02-06,UFC 109: Relentless,Paulo Thiago,Mike Swick,1,0,0
2010-02-06,UFC 109: Relentless,Demian Maia,Dan Miller,1,0,0
2010-02-06,UFC 109: Relentless,Matt Serra,Frank Trigg,1,0,0
2010-02-06,UFC 109: Relentless,Mac Danzig,Justin Buchholz,1,0,0
2010-02-06,UFC 109: Relentless,Melvin Guillard,Ronys Torres,1,0,0
2010-02-06,UFC 109: Relentless,Rob Emerson,Phillipe Nover,1,0,0
2010-02-06,UFC 109: Relentless,Phil Davis,Brian Stann,1,0,0
2010-02-06,UFC 109: Relentless,Chris Tuchscherer,Tim Hague,1,0,0
2010-02-06,UFC 109: Relentless,Joey Beltran,Rolles Gracie,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Gray Maynard,Nate Diaz,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Evan Dunham,Efrain Escudero,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Aaron Simpson,Tom Lawlor,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Amir Sadollah,Brad Blackburn,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Chris Leben,Jay Silva,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Rick Story,Jesse Lennox,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Thiago Tavares,Nik Lentz,0,1,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Rory MacDonald,Mike Guymon,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Rafael Dos Anjos,Kyle Bradley,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Gerald Harris,John Salter,1,0,0
2010-01-11,UFC Fight Night: Maynard vs Diaz,Nick Catone,Jesse Forbes,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Rashad Evans,Thiago Silva,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Paul Daley,Dustin Hazelett,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Sam Stout,Joe Lauzon,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Jim Miller,Duane Ludwig,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Junior Dos Santos,Gilbert Yvel,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Martin Kampmann,Jacob Volkmann,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Cole Miller,Dan Lauzon,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Mark Munoz,Ryan Jensen,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Jake Ellenberger,Mike Pyle,1,0,0
2010-01-02,UFC 108: Evans vs Silva,Rafaello Oliveira,John Gunderson,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,BJ Penn,Diego Sanchez,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Frank Mir,Cheick Kongo,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Jon Fitch,Mike Pierce,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Kenny Florian,Clay Guida,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Stefan Struve,Paul Buentello,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Alan Belcher,Wilson Gouveia,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Matt Wiman,Shane Nelson,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Johny Hendricks,Ricardo Funch,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,Rousimar Palhares,Lucio Linhares,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,DaMarques Johnson,Edgar Garcia,1,0,0
2009-12-12,UFC 107: Penn vs Sanchez,TJ Grant,Kevin Burns,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Roy Nelson,Brendan Schaub,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Matt Hamill,Jon Jones,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Kevin Ferguson,Houston Alexander,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Frankie Edgar,Matt Veach,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Matt Mitrione,Marcus Jones,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,James McSweeney,Darrill Schoonover,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Jon Madsen,Justin Wren,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Brian Stann,Rodney Wallace,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,John Howard,Dennis Hallman,1,0,0
2009-12-05,The Ultimate Fighter: Heavyweights Finale,Mark Bocek,Joe Brammer,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Forrest Griffin,Tito Ortiz,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Josh Koscheck,Anthony Johnson,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Paulo Thiago,Jacob Volkmann,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Rogerio Nogueira,Luiz Cane,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Amir Sadollah,Phil Baroni,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Ben Saunders,Marcus Davis,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Kendall Grove,Jake Rosholt,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Brian Foster,Brock Larson,1,0,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,Caol Uno,Fabricio Camoes,0,1,0
2009-11-21,UFC 106: Ortiz vs Griffin 2,George Sotiropoulos,Jason Dent,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Randy Couture,Brandon Vera,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Dan Hardy,Mike Swick,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Michael Bisping,Denis Kang,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Matt Brown,James Wilks,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Ross Pearson,Aaron Riley,1,0,0
2009-11-14,UFC 105: Couture vs Vera,John Hathaway,Paul Taylor,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Terry Etim,Shannon Gugerty,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Nick Osipczak,Matthew Riddle,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Dennis Siver,Paul Kelly,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Alexander Gustafsson,Jared Hamman,1,0,0
2009-11-14,UFC 105: Couture vs Vera,Andre Winner,Rolando Delgado,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Lyoto Machida,Mauricio Rua,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Cain Velasquez,Ben Rothwell,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Gleison Tibau,Josh Neer,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Joe Stevenson,Spencer Fisher,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Anthony Johnson,Yoshiyuki Yoshida,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Ryan Bader,Eric Schafer,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Pat Barry,Antoni Hardonk,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Chael Sonnen,Yushin Okami,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Jorge Rivera,Rob Kimmons,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Kyle Kingsbury,Razak Al-Hassan,1,0,0
2009-10-24,UFC 104: Machida vs Shogun,Stefan Struve,Chase Gormley,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Vitor Belfort,Rich Franklin,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Junior Dos Santos,Mirko Filipovic,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Paul Daley,Martin Kampmann,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Josh Koscheck,Frank Trigg,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Tyson Griffin,Hermes Franca,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Efrain Escudero,Cole Miller,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Tomasz Drwal,Drew McFedries,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Jim Miller,Steve Lopez,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Nik Lentz,Rafaello Oliveira,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Rick Story,Brian Foster,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Eliot Marshall,Jason Brilz,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Vladimir Matyushenko,Igor Pokrajac,1,0,0
2009-09-19,UFC 103: Franklin vs Belfort,Rafael Dos Anjos,Rob Emerson,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Nate Diaz,Melvin Guillard,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Gray Maynard,Roger Huerta,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Carlos Condit,Jake Ellenberger,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Nate Quarry,Tim Credeur,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Brian Stann,Steve Cantwell,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Mike Pyle,Chris Wilson,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,CB Dollaway,Jay Silva,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Jeremy Stephens,Justin Buchholz,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Mike Pierce,Brock Larson,1,0,0
2009-09-16,UFC Fight Night: Diaz vs Guillard,Ryan Jensen,Steve Steinbeiss,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Antonio Rodrigo Nogueira,Randy Couture,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Thiago Silva,Keith Jardine,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Jake Rosholt,Chris Leben,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Nate Marquardt,Demian Maia,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Brandon Vera,Krzysztof Soszynski,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Aaron Simpson,Ed Herman,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Gabriel Gonzaga,Chris Tuchscherer,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Mike Russow,Justin McCully,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Todd Duffee,Tim Hague,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Mark Munoz,Nick Catone,1,0,0
2009-08-29,UFC 102: Couture vs Nogueira,Evan Dunham,Marcus Aurelio,1,0,0
2009-08-08,UFC 101: Declaration,BJ Penn,Kenny Florian,1,0,0
2009-08-08,UFC 101: Declaration,Anderson Silva,Forrest Griffin,1,0,0
2009-08-08,UFC 101: Declaration,Aaron Riley,Shane Nelson,1,0,0
2009-08-08,UFC 101: Declaration,Johny Hendricks,Amir Sadollah,1,0,0
2009-08-08,UFC 101: Declaration,Ricardo Almeida,Kendall Grove,1,0,0
2009-08-08,UFC 101: Declaration,Kurt Pellegrino,Josh Neer,1,0,0
2009-08-08,UFC 101: Declaration,John Howard,Tamdan McCrory,1,0,0
2009-08-08,UFC 101: Declaration,Alessio Sakara,Thales Leites,1,0,0
2009-08-08,UFC 101: Declaration,Matthew Riddle,Dan Cramer,1,0,0
2009-08-08,UFC 101: Declaration,George Sotiropoulos,George Roop,1,0,0
2009-08-08,UFC 101: Declaration,Jesse Lennox,Danillo Villefort,1,0,0
2009-07-11,UFC 100,Jon Fitch,Paulo Thiago,1,0,0
2009-07-11,UFC 100,Brock Lesnar,Frank Mir,1,0,0
2009-07-11,UFC 100,Georges St-Pierre,Thiago Alves,1,0,0
2009-07-11,UFC 100,Dan Henderson,Michael Bisping,1,0,0
2009-07-11,UFC 100,Yoshihiro Akiyama,Alan Belcher,1,0,0
2009-07-11,UFC 100,Mark Coleman,Stephan Bonnar,1,0,0
2009-07-11,UFC 100,Jim Miller,Mac Danzig,1,0,0
2009-07-11,UFC 100,Jon Jones,Jake O'Brien,1,0,0
2009-07-11,UFC 100,Dong Hyun Kim,TJ Grant,1,0,0
2009-07-11,UFC 100,Tom Lawlor,CB Dollaway,1,0,0
2009-07-11,UFC 100,Shannon Gugerty,Matt Grice,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Diego Sanchez,Clay Guida,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,James Wilks,DaMarques Johnson,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Chris Lytle,Kevin Burns,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Ross Pearson,Andre Winner,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Joe Stevenson,Nate Diaz,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Melvin Guillard,Gleison Tibau,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Brad Blackburn,Edgar Garcia,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Tomasz Drwal,Mike Ciesnolevicz,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Nick Osipczak,Frank Lester,1,0,0
2009-06-20,The Ultimate Fighter: United States vs. United Kingdom Finale,Jason Dent,Cameron Dollar,1,0,0
2009-06-13,UFC 99: The Comeback,Rich Franklin,Wanderlei Silva,1,0,0
2009-06-13,UFC 99: The Comeback,Cain Velasquez,Cheick Kongo,1,0,0
2009-06-13,UFC 99: The Comeback,Mirko Filipovic,Mostapha Al-Turk,1,0,0
2009-06-13,UFC 99: The Comeback,Mike Swick,Ben Saunders,1,0,0
2009-06-13,UFC 99: The Comeback,Spencer Fisher,Caol Uno,1,0,0
2009-06-13,UFC 99: The Comeback,Dan Hardy,Marcus Davis,1,0,0
2009-06-13,UFC 99: The Comeback,Terry Etim,Justin Buchholz,1,0,0
2009-06-13,UFC 99: The Comeback,Dennis Siver,Dale Hartt,1,0,0
2009-06-13,UFC 99: The Comeback,Paul Taylor,Peter Sobotta,1,0,0
2009-06-13,UFC 99: The Comeback,Paul Kelly,Rolando Delgado,1,0,0
2009-06-13,UFC 99: The Comeback,Stefan Struve,Denis Stojnic,1,0,0
2009-06-13,UFC 99: The Comeback,John Hathaway,Rick Story,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Lyoto Machida,Rashad Evans,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Matt Hughes,Matt Serra,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Drew McFedries,Xavier Foupa-Pokam,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Chael Sonnen,Dan Miller,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Frankie Edgar,Sean Sherk,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Brock Larson,Mike Pyle,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Tim Hague,Pat Barry,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Kyle Bradley,Phillipe Nover,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Krzysztof Soszynski,Andre Gusmao,1,0,0
2009-05-23,UFC 98: Evans vs Machida,Yoshiyuki Yoshida,Brandon Wolff,1,0,0
2009-05-23,UFC 98: Evans vs Machida,George Roop,David Kaplan,1,0,0
2009-04-18,UFC 97: Redemption,Anderson Silva,Thales Leites,1,0,0
2009-04-18,UFC 97: Redemption,Sam Stout,Matt Wiman,1,0,0
2009-04-18,UFC 97: Redemption,Mauricio Rua,Chuck Liddell,1,0,0
2009-04-18,UFC 97: Redemption,Krzysztof Soszynski,Brian Stann,1,0,0
2009-04-18,UFC 97: Redemption,Cheick Kongo,Antoni Hardonk,1,0,0
2009-04-18,UFC 97: Redemption,Luiz Cane,Steve Cantwell,1,0,0
2009-04-18,UFC 97: Redemption,Denis Kang,Xavier Foupa-Pokam,1,0,0
2009-04-18,UFC 97: Redemption,Nate Quarry,Jason MacDonald,1,0,0
2009-04-18,UFC 97: Redemption,Ed Herman,David Loiseau,1,0,0
2009-04-18,UFC 97: Redemption,Mark Bocek,David Bielkheden,1,0,0
2009-04-18,UFC 97: Redemption,TJ Grant,Ryo Chonan,1,0,0
2009-04-18,UFC 97: Redemption,Eliot Marshall,Vinny Magalhaes,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Martin Kampmann,Carlos Condit,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Ryan Bader,Carmelo Marrero,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Tyson Griffin,Rafael Dos Anjos,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Cole Miller,Junie Browning,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Gleison Tibau,Jeremy Stephens,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Ricardo Almeida,Matt Horwich,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Brock Larson,Jesse Sanders,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Tim Credeur,Nick Catone,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Jorge Rivera,Nissen Osterneck,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Rob Kimmons,Joe Vedepo,1,0,0
2009-04-01,UFC Fight Night: Condit vs Kampmann,Aaron Simpson,Tim McKenzie,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Quinton Jackson,Keith Jardine,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Shane Carwin,Gabriel Gonzaga,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Matt Brown,Pete Sell,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Matt Hamill,Mark Munoz,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Gray Maynard,Jim Miller,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Tamdan McCrory,Ryan Madigan,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Kendall Grove,Jason Day,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Jason Brilz,Tim Boetsch,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Brandon Vera,Michael Patt,1,0,0
2009-03-07,UFC 96: Jackson vs Jardine,Shane Nelson,Aaron Riley,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Diego Sanchez,Joe Stevenson,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Dan Hardy,Rory Markham,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Nate Marquardt,Wilson Gouveia,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Demian Maia,Chael Sonnen,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Paulo Thiago,Josh Koscheck,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Terry Etim,Brian Cobb,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Junior Dos Santos,Stefan Struve,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Evan Dunham,Per Eklund,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Mike Ciesnolevicz,Neil Grove,1,0,0
2009-02-21,UFC 95: Sanchez vs Stevenson,Paul Kelly,Troy Mandaloniz,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Joe Lauzon,Jeremy Stephens,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Cain Velasquez,Denis Stojnic,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Josh Neer,Mac Danzig,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Anthony Johnson,Luigi Fioravanti,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Kurt Pellegrino,Rob Emerson,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Dan Miller,Jake Rosholt,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Matt Veach,Matt Grice,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Gleison Tibau,Rich Clementi,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Nick Catone,Derek Downey,1,0,0
2009-02-07,UFC Fight Night: Lauzon vs Stephens,Matthew Riddle,Steve Bruno,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Georges St-Pierre,BJ Penn,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Lyoto Machida,Thiago Silva,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Jon Jones,Stephan Bonnar,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Karo Parisyan,Dong Hyun Kim,0,0,1
2009-01-31,UFC 94: St-Pierre vs Penn 2,Clay Guida,Nate Diaz,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Jon Fitch,Akihiro Gono,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Thiago Tavares,Manvel Gamburyan,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,John Howard,Chris Wilson,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Jake O'Brien,Christian Wellisch,1,0,0
2009-01-31,UFC 94: St-Pierre vs Penn 2,Dan Cramer,Matt Arroyo,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Dan Henderson,Rich Franklin,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Mauricio Rua,Mark Coleman,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Rousimar Palhares,Jeremy Horn,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Alan Belcher,Denis Kang,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Marcus Davis,Chris Lytle,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,John Hathaway,Tom Egan,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Martin Kampmann,Alexandre Barros,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Eric Schafer,Antonio Mendes,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Tomasz Drwal,Ivan Serati,1,0,0
2009-01-17,UFC 93: Franklin vs Henderson,Dennis Siver,Nate Mohr,1,0,0
2008-12-27,UFC 92: The Ultimate 2008,Rashad Evans,Forrest Griffin,1,0,0
2008-12-27,UFC 92: The Ultimate 2008,Frank Mir,Antonio Rodrigo Nogueira,1,0,0
2008-12-27,UFC 92: The Ultimate 2008,CB Dollaway,Mike Massenzio,1,0,0
2008-12-27,UFC 92: The Ultimate 2008,Quinton Jackson,Wanderlei Silva,1,0,0
2008-12-27,UFC 92: The Ultimate 2008,Cheick Kongo,Mostapha Al-Turk,1,0,0
2008-12-27,UFC 92: The Ultimate 2008,Yushin Okami,Dean Lister,1,0,0
